,0
2997,77
2998,70
2999,63
3000,51
3001,32
3002,147
3003,168
3004,178
3005,183
3006,187
3007,192
3008,193
3009,195
3010,195
3011,196
3012,195
3013,193
3014,190
3015,184
3016,178
3017,169
3018,154
3019,5
3020,28
3021,38
3022,48
3023,52
3024,57
3025,62
3026,66
3027,68
3028,70
3029,70
3030,68
3031,64
3032,51
3033,11
3034,177
3035,192
3036,200
3037,206
3038,209
3039,210
3040,211
3041,210
3042,208
3043,206
3044,202
3045,198
3046,194
3047,189
3048,180
3049,160
3050,35
3051,56
3052,67
3053,75
3054,81
3055,84
3056,86
3057,86
3058,86
3059,83
3060,80
3061,74
3062,66
3063,55
3064,35
3065,148
3066,171
3067,179
3068,183
3069,185
3070,186
3071,187
3072,188
3073,189
3074,189
3075,190
3076,189
3077,187
3078,184
3079,180
3080,173
3081,160
3082,5
3083,33
3084,45
3085,52
3086,56
3087,59
3088,62
3089,64
3090,64
3091,64
3092,61
3093,56
3094,48
3095,24
3096,165
3097,183
3098,194
3099,200
3100,205
3101,208
3102,209
3103,209
3104,208
3105,206
3106,203
3107,200
3108,196
3109,192
3110,183
3111,166
3112,27
3113,53
3114,66
3115,73
3116,80
3117,82
3118,84
3119,85
3120,84
3121,83
3122,80
3123,73
3124,66
3125,54
3126,34
3127,151
3128,172
3129,180
3130,183
3131,185
3132,185
3133,185
3134,185
3135,185
3136,185
3137,185
3138,185
3139,184
3140,181
3141,176
3142,165
3143,138
3144,32
3145,47
3146,54
3147,59
3148,62
3149,64
3150,64
3151,64
3152,61
3153,56
3154,49
3155,32
3156,154
3157,178
3158,190
3159,197
3160,202
3161,206
3162,208
3163,208
3164,208
3165,206
3166,203
3167,200
3168,197
3169,193
3170,186
3171,176
3172,148
3173,39
3174,57
3175,67
3176,74
3177,79
3178,81
3179,82
3180,82
3181,81
3182,78
3183,73
3184,66
3185,56
3186,42
3187,9
3188,161
3189,173
3190,178
3191,181
3192,181
3193,182
3194,182
3195,182
3196,182
3197,181
3198,180
3199,178
3200,171
3201,156
3202,18
3203,41
3204,52
3205,57
3206,61
3207,63
3208,62
3209,61
3210,60
3211,57
3212,54
3213,49
3214,37
3215,129
3216,171
3217,186
3218,196
3219,202
3220,208
3221,210
3222,210
3223,210
3224,209
3225,207
3226,202
3227,198
3228,193
3229,185
3230,175
3231,145
3232,41
3233,58
3234,68
3235,75
3236,80
3237,83
3238,84
3239,84
3240,83
3241,80
3242,74
3243,67
3244,54
3245,33
3246,156
3247,176
3248,182
3249,186
3250,187
3251,187
3252,185
3253,185
3254,185
3255,185
3256,184
3257,182
3258,178
3259,169
3260,146
3261,33
3262,50
3263,59
3264,65
3265,67
3266,69
3267,69
3268,68
3269,66
3270,64
3271,57
3272,48
3273,23
3274,165
3275,184
3276,195
3277,201
3278,207
3279,210
3280,211
3281,211
3282,210
3283,208
3284,205
3285,200
3286,196
3287,190
3288,180
3289,162
3290,29
3291,53
3292,65
3293,72
3294,78
3295,81
3296,83
3297,83
3298,82
3299,80
3300,74
3301,67
3302,56
3303,39
3304,132
3305,165
3306,176
3307,179
3308,181
3309,181
3310,182
3311,184
3312,186
3313,188
3314,188
3315,186
3316,181
3317,170
3318,1
3319,43
3320,56
3321,64
3322,68
3323,69
3324,69
3325,67
3326,65
3327,62
3328,56
3329,49
3330,33
3331,149
3332,177
3333,189
3334,197
3335,203
3336,208
3337,209
3338,210
3339,209
3340,208
3341,204
3342,200
3343,195
3344,189
3345,179
3346,163
3347,20
3348,49
3349,62
3350,69
3351,75
3352,80
3353,81
3354,81
3355,80
3356,77
3357,71
3358,64
3359,51
3360,28
3361,156
3362,173
3363,179
3364,181
3365,182
3366,181
3367,181
3368,183
3369,184
3370,183
3371,181
3372,176
3373,160
3374,27
3375,51
3376,63
3377,68
3378,71
3379,71
3380,70
3381,68
3382,64
3383,58
3384,51
3385,39
3386,14
3387,163
3388,180
3389,192
3390,199
3391,205
3392,209
3393,211
3394,212
3395,211
3396,209
3397,205
3398,199
3399,194
3400,185
3401,173
3402,149
3403,32
3404,51
3405,64
3406,70
3407,76
3408,81
3409,83
3410,83
3411,82
3412,80
3413,74
3414,67
3415,53
3416,23
3417,165
3418,179
3419,185
3420,188
3421,189
3422,188
3423,189
3424,191
3425,192
3426,193
3427,191
3428,185
3429,174
3430,6
3431,51
3432,65
3433,71
3434,75
3435,76
3436,74
3437,71
3438,68
3439,63
3440,55
3441,47
3442,30
3443,153
3444,178
3445,191
3446,199
3447,206
3448,210
3449,212
3450,213
3451,211
3452,209
3453,205
3454,198
3455,192
3456,181
3457,167
3458,140
3459,34
3460,51
3461,63
3462,69
3463,75
3464,80
3465,82
3466,82
3467,81
3468,78
3469,71
3470,63
3471,48
3472,1
3473,169
3474,180
3475,183
3476,184
3477,185
3478,185
3479,187
3480,189
3481,191
3482,191
3483,186
3484,177
3485,145
3486,45
3487,62
3488,69
3489,73
3490,74
3491,73
3492,70
3493,67
3494,64
3495,57
3496,51
3497,41
3498,16
3499,167
3500,186
3501,197
3502,205
3503,209
3504,212
3505,212
3506,211
3507,208
3508,203
3509,197
3510,191
3511,181
3512,172
3513,160
3514,3
3515,38
3516,54
3517,66
3518,72
3519,79
3520,81
3521,82
3522,81
3523,78
3524,71
3525,63
3526,48
3527,17
3528,162
3529,175
3530,179
3531,181
3532,182
3533,186
3534,191
3535,194
3536,195
3537,194
3538,191
3539,178
3540,129
3541,52
3542,66
3543,72
3544,75
3545,75
3546,72
3547,69
3548,65
3549,61
3550,57
3551,54
3552,48
3553,28
3554,165
3555,187
3556,199
3557,208
3558,211
3559,213
3560,213
3561,211
3562,207
3563,199
3564,193
3565,185
3566,179
3567,175
3568,168
3569,155
3570,29
3571,53
3572,67
3573,75
3574,81
3575,83
3576,83
3577,82
3578,77
3579,69
3580,57
3581,38
3582,139
3583,163
3584,171
3585,176
3586,179
3587,184
3588,190
3589,195
3590,199
3591,201
3592,199
3593,193
3594,177
3595,25
3596,59
3597,70
3598,75
3599,77
3600,76
3601,72
3602,69
3603,67
3604,65
3605,64
3606,60
3607,52
3608,25
3609,175
3610,194
3611,204
3612,210
3613,213
3614,213
3615,212
3616,209
3617,203
3618,196
3619,191
3620,186
3621,183
3622,180
3623,173
3624,145
3625,44
3626,63
3627,73
3628,80
3629,83
3630,83
3631,82
3632,79
3633,71
3634,64
3635,52
3636,39
3637,19
3638,144
3639,162
3640,175
3641,184
3642,193
3643,198
3644,203
3645,204
3646,202
3647,197
3648,184
3649,141
3650,52
3651,66
3652,72
3653,75
3654,74
3655,72
3656,70
3657,68
3658,68
3659,68
3660,67
3661,61
3662,48
3663,149
3664,185
3665,198
3666,207
3667,210
3668,211
3669,210
3670,208
3671,203
3672,198
3673,195
3674,194
3675,194
3676,193
3677,190
3678,179
3679,141
3680,50
3681,66
3682,75
3683,80
3684,82
3685,81
3686,80
3687,76
3688,71
3689,67
3690,64
3691,58
3692,51
3693,37
3694,147
3695,178
3696,192
3697,198
3698,203
3699,205
3700,205
3701,201
3702,195
3703,181
3704,144
3705,48
3706,61
3707,67
3708,70
3709,71
3710,72
3711,72
3712,72
3713,72
3714,71
3715,67
3716,57
3717,34
3718,171
3719,191
3720,200
3721,206
3722,208
3723,209
3724,208
3725,206
3726,203
3727,200
3728,198
3729,197
3730,196
3731,193
3732,185
3733,168
3734,28
3735,54
3736,66
3737,73
3738,77
3739,79
3740,80
3741,78
3742,76
3743,74
3744,71
3745,68
3746,63
3747,52
3748,27
3749,166
3750,184
3751,194
3752,198
3753,202
3754,204
3755,203
3756,200
3757,194
3758,181
3759,151
3760,43
3761,59
3762,67
3763,71
3764,73
3765,73
3766,72
3767,71
3768,71
3769,69
3770,65
3771,56
3772,35
3773,164
3774,186
3775,196
3776,202
3777,206
3778,208
3779,208
3780,207
3781,204
3782,202
3783,199
3784,198
3785,197
3786,195
3787,191
3788,181
3789,158
3790,39
3791,59
3792,68
3793,74
3794,78
3795,80
3796,80
3797,80
3798,78
3799,76
3800,72
3801,68
3802,62
3803,50
3804,19
3805,169
3806,185
3807,194
3808,198
3809,202
3810,205
3811,204
3812,201
3813,195
3814,184
3815,157
3816,42
3817,59
3818,67
3819,70
3820,72
3821,72
3822,72
3823,72
3824,72
3825,71
3826,68
3827,59
3828,40
3829,162
3830,186
3831,196
3832,202
3833,206
3834,208
3835,208
3836,207
3837,206
3838,204
3839,202
3840,201
3841,200
3842,198
3843,194
3844,184
3845,164
3846,35
3847,57
3848,67
3849,73
3850,78
3851,80
3852,81
3853,81
3854,81
3855,79
3856,76
3857,72
3858,67
3859,57
3860,39
3861,155
3862,180
3863,191
3864,196
3865,200
3866,203
3867,205
3868,203
3869,199
3870,193
3871,179
3872,139
3873,44
3874,57
3875,64
3876,67
3877,69
3878,71
3879,72
3880,72
3881,72
3882,71
3883,68
3884,60
3885,40
3886,162
3887,185
3888,194
3889,198
3890,201
3891,202
3892,203
3893,203
3894,203
3895,203
3896,202
3897,201
3898,200
3899,198
3900,195
3901,190
3902,178
3903,149
3904,40
3905,56
3906,65
3907,69
3908,72
3909,75
3910,76
3911,77
3912,77
3913,76
3914,75
3915,72
3916,68
3917,63
3918,51
3919,26
3920,160
3921,177
3922,184
3923,189
3924,192
3925,193
3926,192
3927,189
3928,182
3929,173
3930,155
3931,12
3932,32
3933,38
3934,43
3935,47
3936,50
3937,51
3938,51
3939,49
3940,42
3941,27
3942,145
3943,164
3944,174
3945,178
3946,179
3947,180
3948,180
3949,179
3950,178
3951,177
3952,176
3953,177
3954,177
3955,176
3956,173
3957,167
3958,161
3959,155
3960,153
3961,158
3962,162
3963,165
3964,165
3965,162
3966,152
3967,132
3968,18
3969,26
3970,29
3971,30
3972,31
3973,33
3974,36
3975,40
3976,44
3977,48
3978,49
3979,51
3980,52
3981,52
3982,52
3983,51
3984,50
3985,49
3986,48
3987,48
3988,48
3989,48
3990,47
3991,42
3992,35
3993,23
3994,1
3995,146
3996,154
3997,159
3998,162
3999,164
4000,165
4001,166
4002,167
4003,167
4004,167
4005,167
4006,167
4007,168
4008,168
4009,168
4010,167
4011,165
4012,164
4013,164
4014,166
4015,170
4016,174
4017,177
4018,179
4019,179
4020,179
4021,178
4022,177
4023,174
4024,170
4025,166
4026,162
4027,156
4028,148
4029,138
4030,6
4031,20
4032,31
4033,37
4034,43
4035,48
4036,50
4037,51
4038,52
4039,53
4040,53
4041,53
4042,53
4043,54
4044,55
4045,56
4046,56
4047,55
4048,54
4049,52
4050,51
4051,49
4052,46
4053,42
4054,38
4055,34
4056,30
4057,21
4058,6
4059,144
4060,156
4061,164
4062,168
4063,172
4064,174
4065,175
4066,175
4067,175
4068,176
4069,177
4070,178
4071,180
4072,181
4073,182
4074,182
4075,182
4076,180
4077,179
4078,176
4079,173
4080,169
4081,166
4082,163
4083,162
4084,159
4085,154
4086,151
4087,150
4088,150
4089,146
4090,130
4091,20
4092,33
4093,38
4094,40
4095,40
4096,42
4097,47
4098,51
4099,54
4100,56
4101,55
4102,53
4103,50
4104,48
4105,43
4106,36
4107,26
4108,6
4109,144
4110,149
4111,151
4112,152
4113,154
4114,159
4115,161
4116,161
4117,158
4118,149
4119,132
4120,15
4121,22
4122,25
4123,26
4124,26
4125,21
4126,11
4127,137
4128,151
4129,160
4130,162
4131,162
4132,161
4133,160
4134,161
4135,160
4136,153
4137,142
4138,135
4139,149
4140,163
4141,171
4142,176
4143,176
4144,175
4145,173
4146,173
4147,173
4148,174
4149,172
4150,170
4151,167
4152,163
4153,153
4154,0
4155,27
4156,37
4157,40
4158,39
4159,35
4160,32
4161,29
4162,26
4163,23
4164,16
4165,3
4166,131
4167,1
4168,18
4169,33
4170,43
4171,52
4172,58
4173,64
4174,67
4175,68
4176,69
4177,69
4178,69
4179,68
4180,66
4181,64
4182,57
4183,46
4184,10
4185,171
4186,185
4187,192
4188,195
4189,194
4190,193
4191,189
4192,184
4193,180
4194,176
4195,167
4196,153
4197,9
4198,33
4199,40
4200,44
4201,41
4202,33
4203,132
4204,166
4205,179
4206,187
4207,192
4208,194
4209,196
4210,197
4211,198
4212,198
4213,198
4214,198
4215,196
4216,194
4217,191
4218,187
4219,183
4220,180
4221,179
4222,184
4223,193
4224,198
4225,197
4226,185
4227,137
4228,55
4229,69
4230,77
4231,82
4232,85
4233,88
4234,91
4235,92
4236,92
4237,92
4238,90
4239,87
4240,84
4241,78
4242,67
4243,51
4244,128
4245,176
4246,188
4247,195
4248,200
4249,205
4250,208
4251,210
4252,211
4253,211
4254,210
4255,208
4256,202
4257,195
4258,184
4259,167
4260,19
4261,49
4262,61
4263,67
4264,72
4265,75
4266,76
4267,74
4268,71
4269,66
4270,58
4271,48
4272,23
4273,156
4274,174
4275,183
4276,192
4277,197
4278,202
4279,205
4280,207
4281,207
4282,206
4283,205
4284,202
4285,199
4286,195
4287,190
4288,182
4289,171
4290,152
4291,22
4292,41
4293,44
4294,28
4295,163
4296,184
4297,191
4298,183
4299,148
4300,51
4301,67
4302,75
4303,81
4304,84
4305,86
4306,88
4307,89
4308,90
4309,90
4310,89
4311,87
4312,84
4313,77
4314,65
4315,41
4316,165
4317,187
4318,196
4319,202
4320,206
4321,209
4322,210
4323,211
4324,212
4325,211
4326,210
4327,208
4328,202
4329,197
4330,193
4331,188
4332,182
4333,175
4334,157
4335,25
4336,47
4337,56
4338,61
4339,64
4340,64
4341,62
4342,59
4343,55
4344,50
4345,39
4346,17
4347,163
4348,180
4349,191
4350,196
4351,199
4352,200
4353,200
4354,199
4355,197
4356,195
4357,192
4358,185
4359,177
4360,163
4361,1
4362,35
4363,49
4364,54
4365,58
4366,60
4367,59
4368,57
4369,56
4370,54
4371,43
4372,144
4373,180
4374,194
4375,194
4376,179
4377,18
4378,55
4379,68
4380,76
4381,81
4382,83
4383,85
4384,86
4385,87
4386,86
4387,86
4388,84
4389,80
4390,72
4391,56
4392,133
4393,183
4394,195
4395,202
4396,207
4397,209
4398,210
4399,210
4400,211
4401,211
4402,210
4403,208
4404,203
4405,196
4406,187
4407,170
4408,134
4409,32
4410,42
4411,48
4412,50
4413,52
4414,52
4415,51
4416,49
4417,46
4418,42
4419,39
4420,39
4421,40
4422,40
4423,39
4424,36
4425,27
4426,130
4427,160
4428,171
4429,178
4430,180
4431,181
4432,181
4433,180
4434,177
4435,170
4436,163
4437,152
4438,137
4439,8
4440,18
4441,22
4442,21
4443,13
4444,128
4445,143
4446,150
4447,155
4448,158
4449,160
4450,161
4451,162
4452,162
4453,164
4454,162
4455,158
4456,163
4457,171
4458,176
4459,175
4460,161
4461,34
4462,57
4463,69
4464,76
4465,81
4466,82
4467,83
4468,83
4469,83
4470,82
4471,80
4472,78
4473,73
4474,65
4475,49
4476,153
4477,185
4478,196
4479,201
4480,205
4481,207
4482,208
4483,208
4484,208
4485,207
4486,204
4487,200
4488,195
4489,187
4490,175
4491,153
4492,16
4493,28
4494,28
4495,21
4496,16
4497,8
4498,4
4499,4
4500,1
4501,139
4502,148
4503,151
4504,149
4505,136
4506,20
4507,35
4508,42
4509,46
4510,44
4511,37
4512,23
4513,132
4514,151
4515,159
4516,161
4517,161
4518,160
4519,158
4520,153
4521,149
4522,142
4523,128
4524,8
4525,8
4526,2
4527,137
4528,148
4529,156
4530,161
4531,162
4532,161
4533,157
4534,149
4535,134
4536,16
4537,28
4538,35
4539,41
4540,47
4541,50
4542,51
4543,53
4544,53
4545,50
4546,32
4547,161
4548,180
4549,184
4550,179
4551,151
4552,46
4553,64
4554,71
4555,75
4556,78
4557,78
4558,78
4559,78
4560,77
4561,75
4562,72
4563,66
4564,51
4565,145
4566,185
4567,197
4568,204
4569,208
4570,208
4571,209
4572,208
4573,208
4574,206
4575,203
4576,200
4577,195
4578,186
4579,172
4580,139
4581,33
4582,42
4583,46
4584,43
4585,36
4586,32
4587,30
4588,29
4589,27
4590,24
4591,20
4592,19
4593,20
4594,28
4595,35
4596,41
4597,47
4598,47
4599,42
4600,33
4601,2
4602,161
4603,173
4604,178
4605,181
4606,181
4607,180
4608,178
4609,173
4610,166
4611,156
4612,139
4613,8
4614,15
4615,12
4616,2
4617,141
4618,152
4619,160
4620,162
4621,163
4622,161
4623,158
4624,152
4625,143
4626,128
4627,16
4628,28
4629,35
4630,42
4631,48
4632,50
4633,51
4634,50
4635,46
4636,38
4637,30
4638,16
4639,132
4640,8
4641,37
4642,54
4643,64
4644,68
4645,70
4646,70
4647,69
4648,68
4649,66
4650,65
4651,65
4652,63
4653,57
4654,45
4655,131
4656,176
4657,189
4658,196
4659,199
4660,200
4661,199
4662,198
4663,197
4664,196
4665,194
4666,192
4667,186
4668,178
4669,166
4670,140
4671,23
4672,32
4673,28
4674,13
4675,146
4676,163
4677,172
4678,178
4679,180
4680,179
4681,177
4682,171
4683,160
4684,10
4685,38
4686,51
4687,58
4688,62
4689,64
4690,64
4691,60
4692,54
4693,46
4694,31
4695,137
4696,162
4697,172
4698,177
4699,180
4700,181
4701,180
4702,179
4703,177
4704,176
4705,172
4706,169
4707,167
4708,164
4709,162
4710,159
4711,155
4712,151
4713,147
4714,139
4715,0
4716,17
4717,30
4718,36
4719,42
4720,47
4721,48
4722,49
4723,48
4724,45
4725,42
4726,40
4727,40
4728,44
4729,49
4730,54
4731,59
4732,65
4733,67
4734,64
4735,52
4736,18
4737,174
4738,188
4739,193
4740,192
4741,186
4742,179
4743,167
4744,157
4745,152
4746,137
4747,29
4748,48
4749,60
4750,68
4751,73
4752,76
4753,75
4754,71
4755,66
4756,58
4757,49
4758,34
4759,137
4760,169
4761,182
4762,193
4763,199
4764,203
4765,205
4766,205
4767,203
4768,201
4769,198
4770,196
4771,194
4772,192
4773,190
4774,185
4775,178
4776,167
4777,148
4778,21
4779,39
4780,49
4781,55
4782,60
4783,64
4784,65
4785,66
4786,66
4787,65
4788,61
4789,54
4790,46
4791,27
4792,148
4793,168
4794,178
4795,182
4796,185
4797,185
4798,184
4799,183
4800,181
4801,178
4802,175
4803,169
4804,163
4805,159
4806,154
4807,148
4808,141
4809,132
4810,7
4811,18
4812,25
4813,32
4814,37
4815,43
4816,48
4817,52
4818,54
4819,54
4820,50
4821,44
4822,35
4823,22
4824,1
4825,145
4826,156
4827,165
4828,175
4829,182
4830,188
4831,193
4832,195
4833,198
4834,199
4835,195
4836,182
4837,140
4838,52
4839,67
4840,76
4841,82
4842,86
4843,88
4844,89
4845,88
4846,86
4847,83
4848,79
4849,70
4850,56
4851,19
4852,178
4853,193
4854,199
4855,204
4856,207
4857,209
4858,209
4859,209
4860,208
4861,205
4862,201
4863,196
4864,190
4865,181
4866,170
4867,156
4868,129
4869,22
4870,34
4871,41
4872,48
4873,52
4874,55
4875,58
4876,60
4877,61
4878,62
4879,62
4880,62
4881,61
4882,59
4883,55
4884,49
4885,36
4886,130
4887,166
4888,179
4889,186
4890,191
4891,193
4892,193
4893,193
4894,192
4895,189
4896,185
4897,182
4898,180
4899,178
4900,179
4901,180
4902,181
4903,183
4904,186
4905,188
4906,189
4907,189
4908,188
4909,185
4910,180
4911,173
4912,161
4913,137
4914,23
4915,36
4916,45
4917,51
4918,55
4919,59
4920,61
4921,63
4922,64
4923,64
4924,63
4925,62
4926,62
4927,63
4928,63
4929,62
4930,56
4931,46
4932,1
4933,177
4934,191
4935,195
4936,195
4937,192
4938,186
4939,177
4940,164
4941,138
4942,35
4943,52
4944,64
4945,72
4946,80
4947,83
4948,84
4949,84
4950,83
4951,80
4952,75
4953,69
4954,62
4955,50
4956,19
4957,172
4958,189
4959,197
4960,202
4961,205
4962,206
4963,206
4964,204
4965,203
4966,201
4967,200
4968,198
4969,194
4970,188
4971,177
4972,161
4973,131
4974,10
4975,3
4976,132
4977,5
4978,27
4979,43
4980,54
4981,63
4982,66
4983,68
4984,69
4985,69
4986,68
4987,66
4988,63
4989,55
4990,42
4991,138
4992,175
4993,187
4994,193
4995,196
4996,197
4997,197
4998,196
4999,196
5000,195
5001,194
5002,193
5003,189
5004,184
5005,180
5006,177
5007,175
5008,174
5009,173
5010,170
5011,164
5012,155
5013,135
5014,18
5015,31
5016,37
5017,43
5018,48
5019,51
5020,55
5021,57
5022,58
5023,57
5024,55
5025,53
5026,50
5027,48
5028,44
5029,41
5030,38
5031,37
5032,35
5033,34
5034,34
5035,29
5036,128
5037,160
5038,168
5039,171
5040,166
5041,152
5042,18
5043,40
5044,52
5045,60
5046,65
5047,68
5048,72
5049,76
5050,79
5051,81
5052,80
5053,79
5054,75
5055,69
5056,61
5057,48
5058,14
5059,168
5060,184
5061,194
5062,200
5063,205
5064,208
5065,209
5066,210
5067,210
5068,209
5069,207
5070,203
5071,200
5072,195
5073,190
5074,180
5075,165
5076,132
5077,32
5078,41
5079,45
5080,45
5081,45
5082,47
5083,50
5084,53
5085,55
5086,57
5087,57
5088,56
5089,54
5090,50
5091,47
5092,41
5093,33
5094,4
5095,162
5096,178
5097,187
5098,193
5099,195
5100,197
5101,197
5102,196
5103,195
5104,194
5105,192
5106,190
5107,187
5108,183
5109,179
5110,176
5111,170
5112,164
5113,160
5114,152
5115,143
5116,4
5117,22
5118,33
5119,40
5120,47
5121,51
5122,55
5123,59
5124,62
5125,64
5126,65
5127,65
5128,65
5129,64
5130,62
5131,59
5132,56
5133,52
5134,49
5135,45
5136,39
5137,35
5138,33
5139,21
5140,152
5141,171
5142,178
5143,180
5144,178
5145,167
5146,142
5147,34
5148,51
5149,61
5150,66
5151,70
5152,75
5153,79
5154,81
5155,82
5156,81
5157,80
5158,76
5159,70
5160,62
5161,48
5162,6
5163,173
5164,187
5165,196
5166,202
5167,207
5168,209
5169,210
5170,211
5171,211
5172,210
5173,209
5174,207
5175,203
5176,199
5177,194
5178,185
5179,173
5180,144
5181,34
5182,49
5183,54
5184,57
5185,59
5186,59
5187,57
5188,55
5189,52
5190,49
5191,43
5192,36
5193,29
5194,17
5195,129
5196,144
5197,152
5198,160
5199,165
5200,170
5201,174
5202,176
5203,177
5204,179
5205,180
5206,182
5207,184
5208,184
5209,184
5210,183
5211,182
5212,179
5213,177
5214,175
5215,172
5216,170
5217,168
5218,165
5219,161
5220,152
5221,139
5222,9
5223,21
5224,30
5225,36
5226,42
5227,48
5228,51
5229,54
5230,57
5231,59
5232,61
5233,63
5234,64
5235,64
5236,64
5237,63
5238,60
5239,58
5240,54
5241,51
5242,49
5243,45
5244,41
5245,35
5246,16
5247,156
5248,170
5249,176
5250,176
5251,169
5252,156
5253,11
5254,36
5255,49
5256,55
5257,61
5258,67
5259,71
5260,75
5261,77
5262,78
5263,77
5264,74
5265,70
5266,66
5267,59
5268,49
5269,29
5270,161
5271,181
5272,193
5273,199
5274,204
5275,207
5276,209
5277,209
5278,210
5279,209
5280,209
5281,207
5282,204
5283,200
5284,195
5285,189
5286,179
5287,165
5288,132
5289,33
5290,45
5291,51
5292,55
5293,56
5294,56
5295,54
5296,51
5297,48
5298,44
5299,42
5300,40
5301,37
5302,34
5303,28
5304,18
5305,3
5306,142
5307,151
5308,158
5309,164
5310,170
5311,177
5312,180
5313,183
5314,185
5315,185
5316,185
5317,184
5318,183
5319,182
5320,180
5321,178
5322,174
5323,167
5324,160
5325,148
5326,133
5327,8
5328,18
5329,26
5330,33
5331,38
5332,44
5333,48
5334,51
5335,53
5336,54
5337,55
5338,56
5339,57
5340,58
5341,58
5342,58
5343,57
5344,55
5345,53
5346,52
5347,51
5348,49
5349,49
5350,48
5351,46
5352,43
5353,40
5354,37
5355,32
5356,19
5357,136
5358,152
5359,159
5360,160
5361,156
5362,150
5363,142
5364,6
5365,23
5366,33
5367,41
5368,49
5369,54
5370,59
5371,63
5372,65
5373,65
5374,65
5375,64
5376,62
5377,58
5378,54
5379,48
5380,36
5381,10
5382,161
5383,176
5384,184
5385,191
5386,195
5387,197
5388,199
5389,201
5390,202
5391,202
5392,203
5393,202
5394,201
5395,200
5396,198
5397,195
5398,193
5399,189
5400,183
5401,177
5402,169
5403,158
5404,139
5405,16
5406,28
5407,35
5408,40
5409,43
5410,47
5411,49
5412,51
5413,53
5414,53
5415,53
5416,52
5417,51
5418,50
5419,48
5420,43
5421,36
5422,26
5423,8
5424,147
5425,161
5426,167
5427,174
5428,177
5429,180
5430,181
5431,183
5432,183
5433,183
5434,182
5435,180
5436,177
5437,171
5438,163
5439,150
5440,6
5441,29
5442,39
5443,48
5444,52
5445,55
5446,58
5447,61
5448,63
5449,64
5450,64
5451,64
5452,64
5453,63
5454,61
5455,59
5456,57
5457,54
5458,51
5459,48
5460,43
5461,37
5462,30
5463,17
5464,134
5465,150
5466,160
5467,163
5468,166
5469,166
5470,166
5471,165
5472,163
5473,161
